CODGEO,LIBGEO,POPULATION
51,Congy,234
51,Connantray-Vaurefroy,177
51,Connantre,1089
51,Contault,65
51,Coole,150
51,Coolus,213
51,Corbeil,95
51,Corfélix,105
51,Cormicy,1431
51,Cormontreuil,6065
51,Cormoyeux,113
51,Corribert,59
51,Corrobert,199
51,Corroy,159
51,Coulommes-la-Montagne,231
51,Coupetz,77
51,Coupéville,189
51,Courcelles-Sapicourt,369
51,Courcemain,119
51,Courcy,1116
51,Courdemanges,397
51,Courgivaux,295
51,Courjeonnet,53
51,Courlandon,293
51,Courmas,190
51,Courtagnon,57
51,Courtémont,68
51,Courthiézy,352
51,Courtisols,2472
51,Courville,468
51,Couvrot,873
51,Cramant,880
51,La Croix-en-Champagne,84
51,Crugny,614
51,Cuchery,425
51,Cuis,406
51,Cuisles,142
51,Cumières,786
51,Cuperly,230
51,Damery,1494
51,Dampierre-au-Temple,262
51,Dampierre-le-Château,98
51,Dampierre-sur-Moivre,113
51,Dizy,1572
51,Dommartin-Dampierre,69
51,Dommartin-Lettrée,152
51,Dommartin-sous-Hans,50
51,Dommartin-Varimont,149
51,Dompremy,146
51,Dontrien,215
51,Dormans,2886
51,Drosnay,188
51,Drouilly,136
51,Éclaires,93
51,Écollemont,62
51,Écriennes,176
51,Écueil,316
51,Écury-le-Repos,70
51,Écury-sur-Coole,470
51,Élise-Daucourt,103
51,Épense,122
51,Épernay,23413
51,L' Épine,585
51,Époye,445
51,Escardes,86
51,Esclavolles-Lurey,596
51,Les Essarts-le-Vicomte,160
51,Les Essarts-lès-Sézanne,268
51,Esternay,1932
51,Étoges,427
51,Étréchy,119
51,Étrepy,134
51,Euvy,84
51,Fagnières,4604
51,Faux-Fresnay,349
51,Faux-Vésigneul,243
51,Faverolles-et-Coëmy,542
51,Favresse,216
51,Fère-Champenoise,2258
51,Fèrebrianges,169
51,Festigny,405
51,Fismes,5418
51,Flavigny,176
51,Fleury-la-Rivière,506
51,Florent-en-Argonne,259
51,Fontaine-Denis-Nuisy,236
51,Fontaine-en-Dormois,26
51,Fontaine-sur-Ay,343
51,La Forestière,234
51,Francheville,218
51,Le Fresne,71
51,Fresne-lès-Reims,425
51,Frignicourt,1846
51,Fromentières,385
51,Le Gault-Soigny,539
51,Gaye,581
51,Germaine,514
51,Germigny,190
51,Germinon,160
51,Giffaumont-Champaubert,262
51,Gigny-Bussy,232
51,Gionges,194
51,Givry-en-Argonne,450
51,Givry-lès-Loisy,88
51,Gizaucourt,111
51,Glannes,187
51,Gourgançon,169
51,Les Grandes-Loges,277
51,Granges-sur-Aube,191
51,Gratreuil,30
51,Grauves,662
51,Gueux,1704
51,Hans,151
51,Haussignémont,293
51,Haussimont,146
51,Hauteville,247
51,Hautvillers,765
51,Heiltz-l'Évêque,302
51,Heiltz-le-Hutier,231
51,Heiltz-le-Maurupt,412
51,Hermonville,1486
51,Herpont,125
51,Heutrégiville,399
51,Hourges,79
51,Huiron,303
51,Humbauville,85
51,Igny-Comblizy,399
51,Isle-sur-Marne,107
51,Isles-sur-Suippe,823
51,Isse,122
51,Les Istres-et-Bury,96
51,Jâlons,572
51,Janvilliers,162
51,Janvry,138
51,Joiselle,95
51,Jonchery-sur-Suippe,211
51,Jonchery-sur-Vesle,1887
51,Jonquery,113
51,Jouy-lès-Reims,213
51,Jussecourt-Minecourt,205
51,Juvigny,962
51,Lachy,306
51,Lagery,201
51,Landricourt,162
51,Larzicourt,286
51,Laval-sur-Tourbe,54
51,Lavannes,618
51,Lenharrée,97
51,Leuvrigny,339
51,Lhéry,77
51,Lignon,119
51,Linthelles,108
51,Linthes,120
51,Lisse-en-Champagne,125
51,Livry-Louvercy,1100
51,Loisy-en-Brie,204
51,Loisy-sur-Marne,1079
51,Loivre,1261
51,Louvois,301
51,Ludes,620
51,Luxémont-et-Villotte,414
51,Maffrécourt,57
51,Magenta,1747
51,Magneux,275
51,Mailly-Champagne,707
51,Mairy-sur-Marne,554
51,Maisons-en-Champagne,522
51,Malmy,35
51,Mancy,268
51,Marcilly-sur-Seine,635
51,Mardeuil,1590
51,Mareuil-en-Brie,258
51,Mareuil-le-Port,1187
51,Mareuil-sur-Ay,1218
51,Marfaux,145
51,Margerie-Hancourt,206
51,Margny,118
51,Marigny,108
51,Marolles,910
51,Marsangis,56
51,Marson,296
51,Massiges,51
51,Matignicourt-Goncourt,143
51,Matougues,656
51,Maurupt-le-Montois,571
51,Mécringes,186
51,Le Meix-Saint-Epoing,271
51,Le Meix-Tiercelin,180
51,Merfy,613
51,Merlaut,245
51,Méry-Prémecy,57
51,Les Mesneux,838
51,Le Mesnil-sur-Oger,1172
51,Minaucourt-le-Mesnil-lès-Hurlus,54
51,Moeurs-Verdey,330
51,Moiremont,212
51,Moivre,53
51,Moncetz-l'Abbaye,95
51,Moncetz-Longevas,538
51,Mondement-Montgivroux,41
51,Mont-sur-Courville,136
51,Montbré,259
51,Montépreux,40
51,Montgenost,166
51,Monthelon,355
51,Montigny-sur-Vesle,524
51,Montmirail,3691
51,Montmort-Lucy,581
51,Morangis,355
51,Morsains,125
51,Moslins,309
51,Mourmelon-le-Grand,5339
51,Mourmelon-le-Petit,775
51,Moussy,732
51,Muizon,2164
51,Mutigny,204
51,Nanteuil-la-Forêt,232
51,Nesle-la-Reposte,91
51,Nesle-le-Repons,158
51,La Neuville-au-Pont,555
51,La Neuville-aux-Bois,159
51,La Neuville-aux-Larris,160
51,Neuvy,233
51,Nogent-l'Abbesse,593
51,Noirlieu,113
51,Norrois,152
51,La Noue,379
51,Nuisement-sur-Coole,337
51,OEuilly,612
51,Oger,578
51,Ognes,68
51,Oiry,855
51,Olizy,160
51,Omey,225
51,Orbais-l'Abbaye,583
51,Orconte,433
51,Ormes,460
51,Outines,143
51,Outrepont,98
51,Oyes,73
51,Pargny-lès-Reims,418
51,Pargny-sur-Saulx,1979
51,Passavant-en-Argonne,214
51,Passy-Grigny,382
51,Péas,68
51,Les Petites-Loges,488
51,Pévy,223
51,Pierre-Morains,97
51,Pierry,1179
51,Pleurs,901
51,Plichancourt,248
51,Plivot,753
51,Pocancy,167
51,Pogny,914
51,Poilly,90
51,Poix,76
51,Pomacle,433
51,Pontfaverger-Moronvilliers,1718
51,Ponthion,115
51,Possesse,176
51,Potangis,102
51,Pouillon,489
51,Pourcy,152
51,Pringy,418
51,Prosnes,520
51,Prouilly,583
51,Prunay,1045
51,Puisieulx,401
51,Queudes,93
51,Rapsécourt,34
51,Recy,1047
51,Reims,182592
51,Reims-la-Brûlée,232
51,Remicourt,60
51,Reuil,295
51,Reuves,69
51,Réveillon,106
51,Rieux,187
51,Rilly-la-Montagne,1025
51,Les Rivières-Henruel,179
51,Romain,334
51,Romery,166
51,Romigny,205
51,Rosnay,328
51,Rouffy,108
51,Rouvroy-Ripont,8
51,Sacy,383
51,Saint-Amand-sur-Fion,1078
51,Saint-Bon,110
51,Saint-Brice-Courcelles,3464
51,Saint-Chéron,70
51,Saint-Étienne-au-Temple,795
51,Saint-Étienne-sur-Suippe,304
51,Saint-Eulien,467
51,Saint-Euphraise-et-Clairizet,228
51,Saint-Germain-la-Ville,642
51,Saint-Gibrien,496
51,Saint-Gilles,278
51,Saint-Hilaire-au-Temple,318
51,Saint-Hilaire-le-Grand,337
51,Saint-Hilaire-le-Petit,337
51,Saint-Imoges,300
51,Saint-Jean-devant-Possesse,40
51,Saint-Jean-sur-Moivre,202
51,Saint-Jean-sur-Tourbe,100
51,Saint-Just-Sauvage,1511
51,Saint-Léonard,109
51,Saint-Loup,79
51,Saint-Lumier-en-Champagne,266
51,Saint-Lumier-la-Populeuse,44
51,Saint-Mard-lès-Rouffy,166
51,Saint-Mard-sur-Auve,64
51,Saint-Mard-sur-le-Mont,131
51,Saint-Martin-aux-Champs,92
51,Saint-Martin-d'Ablois,1456
51,Saint-Martin-l'Heureux,85
51,Saint-Martin-sur-le-Pré,725
51,Saint-Masmes,456
51,Saint-Memmie,5595
51,Saint-Ouen-Domprot,196
51,Saint-Pierre,286
51,Saint-Quentin-le-Verger,117
51,Saint-Quentin-les-Marais,132
51,Saint-Quentin-sur-Coole,73
51,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,542
51,Saint-Remy-sous-Broyes,105
51,Saint-Remy-sur-Bussy,333
51,Saint-Saturnin,59
51,Saint-Souplet-sur-Py,135
51,Saint-Thierry,625
51,Saint-Thomas-en-Argonne,37
51,Saint-Utin,89
51,Saint-Vrain,211
51,Sainte-Gemme,146
51,Sainte-Marie-à-Py,192
51,Sainte-Marie-du-Lac-Nuisement,259
51,Sainte-Menehould,4290
51,Sapignicourt,384
51,Sarcy,242
51,Saron-sur-Aube,291
51,Sarry,2084
51,Saudoy,366
51,Savigny-sur-Ardres,262
51,Scrupt,135
51,Selles,385
51,Sept-Saulx,593
51,Sermaize-les-Bains,2014
51,Sermiers,536
51,Servon-Melzicourt,116
51,Serzy-et-Prin,177
51,Sézanne,5102
51,Sillery,1698
51,Sivry-Ante,182
51,Sogny-aux-Moulins,121
51,Sogny-en-l'Angle,52
51,Soizy-aux-Bois,167
51,Somme-Bionne,80
51,Somme-Suippe,467
51,Somme-Tourbe,148
51,Somme-Vesle,424
51,Somme-Yèvre,109
51,Sommepy-Tahure,630
51,Sommesous,525
51,Sompuis,297
51,Somsois,195
51,Songy,268
51,Souain-Perthes-lès-Hurlus,221
51,Soudé,175
51,Soudron,311
51,Soulanges,492
51,Soulières,138
51,Suippes,3998
51,Suizy-le-Franc,107
51,Taissy,2261
51,Talus-Saint-Prix,106
51,Tauxières-Mutry,288
51,Thaas,106
51,Thibie,281
51,Thiéblemont-Farémont,557
51,Thil,290
51,Thillois,377
51,Le Thoult-Trosnay,99
51,Tilloy-et-Bellay,222
51,Tinqueux,10023
51,Togny-aux-Boeufs,131
51,Tours-sur-Marne,1376
51,Tramery,152
51,Trécon,74
51,Tréfols,153
51,Trépail,426
51,Treslon,216
51,Trigny,538
51,Trois-Fontaines-l'Abbaye,210
51,Trois-Puits,158
51,Troissy,863
51,Unchair,160
51,Vadenay,260
51,Val-de-Vesle,884
51,Val-de-Vière,129
51,Val-des-Marais,568
51,Valmy,298
51,Vanault-le-Châtel,176
51,Vanault-les-Dames,399
51,Vandeuil,219
51,Vandières,325
51,Vassimont-et-Chapelaine,56
51,Vatry,123
51,Vauchamps,365
51,Vauciennes,318
51,Vauclerc,499
51,Vaudemange,299
51,Vaudesincourt,88
51,Vavray-le-Grand,175
51,Vavray-le-Petit,67
51,Vélye,176
51,Ventelay,256
51,Venteuil,545
51,Verdon,198
51,Vernancourt,89
51,Verneuil,837
51,Verrières,415
51,Vert-Toulon,293
51,Vertus,2444
51,Verzenay,1029
51,Verzy,1037
51,Vésigneul-sur-Marne,249
51,La Veuve,626
51,Le Vézier,198
51,Le Vieil-Dampierre,122
51,Vienne-la-Ville,169
51,Vienne-le-Château,531
51,Ville-Dommange,412
51,Ville-en-Selve,263
51,Ville-en-Tardenois,642
51,La Ville-sous-Orbais,51
51,Ville-sur-Tourbe,251
51,Villeneuve-la-Lionne,293
51,La Villeneuve-lès-Charleville,122
51,Villeneuve-Renneville-Chevigny,312
51,Villeneuve-Saint-Vistre-et-Villevotte,121
51,Villers-Allerand,876
51,Villers-aux-Bois,326
51,Villers-aux-Noeuds,164
51,Villers-en-Argonne,236
51,Villers-Franqueux,302
51,Villers-le-Château,245
51,Villers-le-Sec,112
51,Villers-Marmery,547
51,Villers-sous-Châtillon,225
51,Villeseneux,234
51,Villevenard,203
51,Villiers-aux-Corneilles,100
51,Vinay,585
51,Vincelles,343
51,Vindey,127
51,Virginy,86
51,Vitry-en-Perthois,885
51,Vitry-la-Ville,359
51,Vitry-le-François,13174
51,Voilemont,48
51,Voipreux,233
51,Vouarces,74
51,Vouillers,242
51,Vouzy,298
51,Vraux,480
51,Vrigny,199
51,Vroil,113
51,Wargemoulin-Hurlus,46
51,Warmeriville,2255
51,Witry-lès-Reims,4833
52,Ageville,307
52,Aigremont,20
52,Aillianville,169
52,Aingoulaincourt,14
52,Aizanville,31
52,Allichamps,373
52,Ambonville,76
52,Andelot-Blancheville,882
52,Andilly-en-Bassigny,115
52,Annéville-la-Prairie,67
52,Annonville,31
52,Anrosey,139
52,Aprey,187
52,Arbigny-sous-Varennes,93
52,Arbot,69
52,Arc-en-Barrois,806
52,Arnancourt,95
52,Attancourt,248
52,Aubepierre-sur-Aube,187
52,Auberive,189
52,Audeloncourt,89
52,Aujeurres,83
52,Aulnoy-sur-Aube,52
52,Autigny-le-Grand,156
52,Autigny-le-Petit,55
52,Autreville-sur-la-Renne,393
52,Avrecourt,138
52,Bailly-aux-Forges,133
52,Baissey,201
52,Balesmes-sur-Marne,236
52,Bannes,399
52,Bassoncourt,67
52,Baudrecourt,103
52,Bay-sur-Aube,47
52,Bayard-sur-Marne,1393
52,Beauchemin,100
52,Belmont,48
52,Bettancourt-la-Ferrée,1722
52,Beurville,103
52,Biesles,1373
52,Bize,87
52,Blaisy,76
52,Blécourt,111
52,Blessonville,225
52,Blumeray,107
52,Bologne,1880
52,Bonnecourt,127
52,Bourbonne-les-Bains,2139
52,Bourdons-sur-Rognon,261
52,Bourg,153
52,Bourg-Sainte-Marie,97
52,Bourmont,506
52,Bouzancourt,74
52,Brachay,55
52,Brainville-sur-Meuse,85
52,Braux-le-Châtel,138
52,Brennes,136
52,Brethenay,356
52,Breuvannes-en-Bassigny,690
52,Briaucourt,192
52,Bricon,479
52,Brousseval,733
52,Bugnières,152
52,Busson,40
52,Buxières-lès-Clefmont,25
52,Buxières-lès-Villiers,202
52,Ceffonds,646
52,Celles-en-Bassigny,79
52,Celsoy,113
52,Cerisières,88
52,Chalancey,105
52,Chalindrey,2435
52,Chalvraines,196
52,Chamarandes-Choignes,1040
52,Chambroncourt,47
52,Chamouilley,835
52,Champigneulles-en-Bassigny,50
52,Champigny-lès-Langres,407
52,Champigny-sous-Varennes,134
52,Champsevraine,770
52,Chancenay,1055
52,Changey,297
52,Chanoy,149
52,Chantraines,218
52,Charmes,152
52,Charmes-en-l'Angle,8
52,Charmes-la-Grande,162
52,Chassigny,227
52,Châteauvillain,1625
52,Le Châtelet-sur-Meuse,161
52,Chatenay-Mâcheron,111
52,Chatenay-Vaudin,57
52,Chatonrupt-Sommermont,319
52,Chaudenay,320
52,Chauffourt,203
52,Chaumont,22560
52,Chaumont-la-Ville,116
52,Chevillon,1385
52,Chézeaux,72
52,Choilley-Dardenay,169
52,Choiseul,87
52,Cirey-lès-Mareilles,125
52,Cirey-sur-Blaise,103
52,Cirfontaines-en-Azois,200
52,Cirfontaines-en-Ornois,73
52,Clefmont,204
52,Clinchamp,90
52,Cohons,255
52,Coiffy-le-Bas,99
52,Coiffy-le-Haut,120
52,Colmier-le-Bas,23
52,Colmier-le-Haut,56
52,Colombey-les-Deux-Églises,665
52,Condes,312
52,Consigny,66
52,Coublanc,117
52,Coupray,159
52,Cour-l'Évêque,179
52,Courcelles-en-Montagne,91
52,Courcelles-sur-Blaise,114
52,Culmont,557
52,Curel,443
52,Curmont,13
52,Cusey,277
52,Cuves,23
52,Daillancourt,90
52,Daillecourt,85
52,Dammartin-sur-Meuse,209
52,Dampierre,390
52,Damrémont,226
52,Dancevoir,216
52,Darmannes,252
52,Dinteville,53
52,Domblain,88
52,Dommarien,160
52,Dommartin-le-Franc,227
52,Dommartin-le-Saint-Père,276
52,Domremy-Landéville,88
52,Doncourt-sur-Meuse,47
52,Donjeux,352
52,Doulaincourt-Saucourt,871
52,Doulevant-le-Château,404
52,Doulevant-le-Petit,40
52,Droyes,424
52,Échenay,97
52,Éclaron-Braucourt-Sainte-Livière,2072
52,Ecot-la-Combe,39
52,Effincourt,68
52,Enfonvelle,76
52,Épizon,184
52,Esnouveaux,330
52,Euffigneix,311
52,Eurville-Bienville,2142
52,Farincourt,45
52,Faverolles,111
52,Fayl-Billot,1383
52,Fays,81
52,Ferrière-et-Lafolie,52
52,Flagey,86
52,Flammerécourt,71
52,Fontaines-sur-Marne,156
52,Forcey,72
52,Foulain,712
52,Frampas,167
52,Frécourt,94
52,Fresnes-sur-Apance,173
52,Froncles,1590
52,Fronville,338
52,Genevrières,138
52,La Genevroye,30
52,Germaines,31
52,Germainvilliers,96
52,Germay,48
52,Germisay,21
52,Giey-sur-Aujon,138
52,Gillancourt,113
52,Gillaumé,50
52,Gilley,72
52,Goncourt,273
52,Graffigny-Chemin,215
52,Grandchamp,69
52,Grenant,150
52,Gudmont-Villiers,313
52,Guindrecourt-aux-Ormes,98
52,Guindrecourt-sur-Blaise,45
52,Guyonvelle,104
52,Hâcourt,34
52,Hallignicourt,285
52,Harréville-les-Chanteurs,289
52,Haute-Amance,950
52,Heuilley-Cotton,279
52,Heuilley-le-Grand,208
52,Huilliécourt,120
52,Humbécourt,817
52,Humberville,73
52,Humes-Jorquenay,579
52,Illoud,239
52,Is-en-Bassigny,568
52,Isômes,163
52,Joinville,3443
52,Jonchery,1028
52,Juzennecourt,209
52,Lachapelle-en-Blaisy,77
52,Lafauche,88
52,Laferté-sur-Amance,109
52,Laferté-sur-Aube,352
52,Lamancine,131
52,Lamothe-en-Blaisy,73
52,Laneuvelle,70
52,Laneuville-à-Rémy,62
52,Laneuville-au-Pont,190
52,Langres,7877
52,Lanques-sur-Rognon,205
52,Lanty-sur-Aube,130
52,Larivière-Arnoncourt,123
52,Latrecey-Ormoy-sur-Aube,283
52,Lavernoy,90
52,Laville-aux-Bois,213
52,Lavilleneuve,66
52,Lavilleneuve-au-Roi,87
52,Lecey,216
52,Leffonds,331
52,Leschères-sur-le-Blaiseron,97
52,Leuchey,90
52,Leurville,93
52,Levécourt,99
52,Lezéville,109
52,Liffol-le-Petit,316
52,Les Loges,132
52,Longchamp,74
52,Longeau-Percey,739
52,Longeville-sur-la-Laines,442
52,Louvemont,719
52,Louvières,101
52,Louze,309
52,Luzy-sur-Marne,260
52,Maâtz,85
52,Magneux,182
52,Maisoncelles,55
52,Maizières,176
52,Maizières-sur-Amance,103
52,Malaincourt-sur-Meuse,56
52,Mandres-la-Côte,522
52,Manois,475
52,Marac,218
52,Maranville,431
52,Marbéville,105
52,Marcilly-en-Bassigny,215
52,Mardor,62
52,Mareilles,151
52,Marnay-sur-Marne,304
52,Mathons,70
52,Melay,276
52,Mennouveaux,69
52,Merrey,114
52,Mertrud,181
52,Meures,128
52,Millières,110
52,Mirbel,43
52,Moëslains,429
52,Montcharvot,37
52,Montheries,60
52,Montier-en-Der,2072
52,Montot-sur-Rognon,115
52,Montreuil-sur-Blaise,150
52,Montreuil-sur-Thonnance,65
52,Montsaugeon,78
52,Morancourt,137
52,Morionvilliers,28
52,Mouilleron,35
52,Mussey-sur-Marne,359
52,Narcy,253
52,Neuilly-l'Évêque,634
52,Neuilly-sur-Suize,317
52,Neuvelle-lès-Voisey,82
52,Nijon,81
52,Ninville,82
52,Nogent,3895
52,Noidant-Chatenoy,86
52,Noidant-le-Rocheux,169
52,Nomécourt,100
52,Noncourt-sur-le-Rongeant,175
52,Noyers,71
52,Nully,169
52,Occey,152
52,Orbigny-au-Mont,143
52,Orbigny-au-Val,96
52,Orcevaux,107
52,Orges,373
52,Ormancey,83
52,Ormoy-lès-Sexfontaines,48
52,Orquevaux,82
52,Osne-le-Val,265
52,Oudincourt,153
52,Outremécourt,99
52,Ozières,45
52,Le Pailly,303
52,Palaiseul,58
52,Pansey,86
52,Parnoy-en-Bassigny,302
52,Paroy-sur-Saulx,47
52,Peigney,370
52,Perrancey-les-Vieux-Moulins,284
52,Perrogney-les-Fontaines,117
52,Perrusse,39
52,Perthes,552
52,Pierremont-sur-Amance,165
52,Pisseloup,46
52,Planrupt,319
52,Plesnoy,107
52,Poinsenot,47
52,Poinson-lès-Fayl,229
52,Poinson-lès-Grancey,50
52,Poinson-lès-Nogent,155
52,Poiseul,79
52,Poissons,706
52,Pont-la-Ville,147
52,Poulangy,401
52,Praslay,69
52,Prauthoy,491
52,Pressigny,202
52,Prez-sous-Lafauche,321
52,Puellemontier,223
52,Rachecourt-sur-Marne,808
52,Rachecourt-Suzémont,108
52,Rangecourt,68
52,Rançonnières,112
52,Rennepont,153
52,Reynel,120
52,Riaucourt,435
52,Richebourg,280
52,Rimaucourt,693
52,Rivière-les-Fosses,220
52,Rivières-le-Bois,74
52,Rizaucourt-Buchey,119
52,Robert-Magny,286
52,Rochefort-sur-la-Côte,55
52,Roches-Bettaincourt,621
52,Roches-sur-Marne,570
52,Rochetaillée,159
52,Rolampont,1546
52,Romain-sur-Meuse,125
52,Rouécourt,52
52,Rouelles,37
52,Rougeux,116
52,Rouvres-sur-Aube,103
52,Rouvroy-sur-Marne,383
52,Rupt,335
52,Sailly,37
52,Saint-Blin,391
52,Saint-Broingt-le-Bois,75
52,Saint-Broingt-les-Fosses,226
52,Saint-Ciergues,183
52,Saint-Dizier,25626
52,Saint-Loup-sur-Aujon,154
52,Saint-Martin-lès-Langres,104
52,Saint-Maurice,126
52,Saint-Thiébault,242
52,Saint-Urbain-Maconcourt,647
52,Saint-Vallier-sur-Marne,175
52,Saints-Geosmes,919
52,Sarcey,114
52,Sarrey,380
52,Saudron,38
52,Saulles,49
52,Saulxures,129
52,Savigny,63
52,Semilly,101
52,Semoutiers-Montsaon,855
52,Serqueux,443
52,Sexfontaines,125
52,Signéville,102
52,Silvarouvres,43
52,Sommancourt,63
52,Sommerécourt,79
52,Sommevoire,728
52,Soncourt-sur-Marne,404
52,Soulaucourt-sur-Mouzon,100
52,Soyers,67
52,Suzannecourt,358
52,Ternat,55
52,Thilleux,83
52,Thivet,258
52,Thol-lès-Millières,36
52,Thonnance-lès-Joinville,799
52,Thonnance-les-Moulins,114
52,Torcenay,559
52,Tornay,34
52,Treix,247
52,Trémilly,82
52,Troisfontaines-la-Ville,442
52,Vaillant,66
52,Le Val-d'Esnoms,368
52,Val-de-Meuse,1933
52,Valcourt,620
52,Valleret,53
52,Valleroy,28
52,Vals-des-Tilles,163
52,Varennes-sur-Amance,283
52,Vaudrecourt,36
52,Vaudrémont,123
52,Vaux-sous-Aubigny,690
52,Vaux-sur-Blaise,380
52,Vaux-sur-Saint-Urbain,60
52,Vauxbons,59
52,Vecqueville,610
52,Velles,75
52,Verbiesles,306
52,Verseilles-le-Bas,101
52,Verseilles-le-Haut,49
52,Vesaignes-sous-Lafauche,125
52,Vesaignes-sur-Marne,108
52,Vesvres-sous-Chalancey,48
52,Vicq,161
52,Viéville,341
52,Vignes-la-Côte,70
52,Vignory,265
52,Villars-en-Azois,72
52,Villars-Santenoge,94
52,Ville-en-Blaisois,164
52,Villegusien-le-Lac,717
52,Villiers-en-Lieu,1555
52,Villiers-le-Sec,716
52,Villiers-lès-Aprey,47
52,Villiers-sur-Suize,278
52,Violot,80
52,Vitry-en-Montagne,27
52,Vitry-lès-Nogent,178
52,Vivey,60
52,Voillecomte,512
52,Voisey,310
52,Voisines,89
52,Voncourt,18
52,Vouécourt,212
52,Vraincourt,87
52,Vroncourt-la-Côte,23
52,Wassy,2891
53,Ahuillé,1848
53,Alexain,616
53,Ambrières-les-Vallées,2784
53,Ampoigné,562
53,Andouillé,2256
53,Argenton-Notre-Dame,213
53,Argentré,2717
53,Aron,1756
53,Arquenay,645
53,Assé-le-Bérenger,431
53,Astillé,833
53,Athée,507
53,Averton,607
53,Azé,3284
53,La Baconnière,1773
53,Bais,1264
53,Ballée,699
53,Ballots,1264
53,Bannes,128
53,La Bazoge-Montpinçon,987
53,La Bazouge-de-Chemeré,516
53,La Bazouge-des-Alleux,522
53,Bazougers,1136
53,Beaulieu-sur-Oudon,471
53,Beaumont-Pied-de-Boeuf,199
53,Belgeard,578
53,Bierné,678
53,Le Bignon-du-Maine,338
53,La Bigottière,493
53,Blandouet,188
53,La Boissière,127
53,Bonchamp-lès-Laval,5829
53,Bouchamps-lès-Craon,560
53,Bouère,1073
53,Bouessay,767
53,Boulay-les-Ifs,170
53,Le Bourgneuf-la-Forêt,1793
53,Bourgon,640
53,Brains-sur-les-Marches,248
53,Brecé,823
53,Brée,548
53,La Brûlatte,699
53,Le Buret,307
53,Carelles,268
53,Chailland,1237
53,Châlons-du-Maine,700
53,Chammes,347
53,Champéon,581
53,Champfrémont,313
53,Champgenéteux,539
53,Changé,5470
53,Chantrigné,608
53,La Chapelle-Anthenaise,939
53,La Chapelle-au-Riboul,513
53,La Chapelle-Craonnaise,333
53,La Chapelle-Rainsouin,421
53,Charchigné,501
53,Château-Gontier,11582
53,Châtelain,499
53,Châtillon-sur-Colmont,1037
53,Châtres-la-Forêt,791
53,Chemazé,1365
53,Chémeré-le-Roi,434
53,Chérancé,164
53,Chevaigné-du-Maine,186
53,Colombiers-du-Plessis,454
53,Commer,1241
53,Congrier,921
53,Contest,902
53,Cosmes,298
53,Cossé-en-Champagne,336
53,Cossé-le-Vivien,3012
53,Coudray,886
53,Couesmes-Vaucé,396
53,Couptrain,122
53,Courbeveille,653
53,Courcité,900
53,Craon,4481
53,Crennes-sur-Fraubée,202
53,La Croixille,691
53,La Cropte,226
53,Cuillé,916
53,Daon,471
53,Denazé,153
53,Désertines,523
53,Deux-Évailles,211
53,La Dorée,307
53,Entrammes,2231
53,Épineux-le-Seguin,239
53,Ernée,5786
53,Évron,7107
53,Fontaine-Couverte,415
53,Forcé,975
53,Fougerolles-du-Plessis,1281
53,Fromentières,830
53,Gastines,159
53,Le Genest-Saint-Isle,2113
53,Gennes-sur-Glaize,986
53,Gesnes,234
53,Gesvres,549
53,Gorron,2683
53,La Gravelle,522
53,Grazay,629
53,Grez-en-Bouère,1004
53,La Haie-Traversaine,485
53,Le Ham,419
53,Hambers,636
53,Hardanges,196
53,Hercé,321
53,Le Horps,767
53,Houssay,470
53,Le Housseau-Brétignolles,258
53,L' Huisserie,4197
53,Izé,484
53,Javron-les-Chapelles,1413
53,Jublains,716
53,Juvigné,1486
53,Laigné,855
53,Landivy,1156
53,Larchamp,1059
53,Lassay-les-Châteaux,2393
53,Laubrières,328
53,Launay-Villiers,400
53,Laval,50479
53,Lesbois,196
53,Levaré,332
53,Lignières-Orgères,773
53,Livet,147
53,Livré-la-Touche,750
53,Loigné-sur-Mayenne,888
53,Loiron,1539
53,Longuefuye,339
53,Loupfougères,392
53,Louverné,4034
53,Louvigné,1109
53,Madré,346
53,Maisoncelles-du-Maine,537
53,Marcillé-la-Ville,804
53,Marigné-Peuton,553
53,Martigné-sur-Mayenne,1730
53,Mayenne,13376
53,Mée,211
53,Ménil,984
53,Méral,1077
53,Meslay-du-Maine,2797
53,Mézangers,691
53,Montaudin,896
53,Montenay,1361
53,Montflours,252
53,Montigné-le-Brillant,1262
53,Montjean,1019
53,Montourtier,365
53,Montreuil-Poulay,399
53,Montsûrs,2013
53,Moulay,972
53,Neau,722
53,Neuilly-le-Vendin,360
53,Niafles,340
53,Nuillé-sur-Vicoin,1260
53,Oisseau,1184
53,Olivet,423
53,Origné,423
53,La Pallu,187
53,Parigné-sur-Braye,797
53,Parné-sur-Roc,1292
53,Le Pas,529
53,La Pellerine,329
53,Peuton,226
53,Placé,336
53,Pommerieux,692
53,Pontmain,882
53,Port-Brillet,1847
53,Pré-en-Pail,1928
53,Préaux,167
53,Quelaines-Saint-Gault,2098
53,Ravigny,227
53,Renazé,2626
53,Rennes-en-Grenouilles,117
53,Le Ribay,458
53,La Roë,244
53,La Rouaudière,334
53,Ruillé-Froid-Fonds,521
53,Ruillé-le-Gravelais,922
53,Sacé,483
53,Saint-Aignan-de-Couptrain,382
53,Saint-Aignan-sur-Roë,894
53,Saint-Aubin-du-Désert,267
53,Saint-Aubin-Fosse-Louvain,230
53,Saint-Baudelle,1177
53,Saint-Berthevin,7331
53,Saint-Berthevin-la-Tannière,359
53,Saint-Brice,533
